Created,Caller_Postcode,Noise type,Sr_Num,Enq_Type
23 January 2018,LS7 4,SHOUTING,OutofHours,OutofHours
23 January 2018,LS12 4,TV,OutofHours,OutofHours
23 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 January 2018,LS6 1,ALARM,OutofHours,OutofHours
23 January 2018,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
23 January 2018,LS8 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
23 January 2018,LS7 3,MUSIC,OutofHours,OutofHours
23 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 January 2018,LS8 1,OTHER,OutofHours,OutofHours
23 January 2018,WF3 2,PARTY,OutofHours,OutofHours
23 January 2018,LS17 5,OTHER,OutofHours,OutofHours
24 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
24 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
24 January 2018,LS6 1,,OutofHours,OutofHours
24 January 2018,LS6 1,PARTY,OutofHours,OutofHours
24 January 2018,LS7 3,MUSIC,OutofHours,OutofHours
24 January 2018,LS7 3,MUSIC,OutofHours,OutofHours
24 January 2018,WF3 3,MUSIC,OutofHours,OutofHours
24 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
24 January 2018,LS9 6,PARTY,OutofHours,OutofHours
24 January 2018,LS5 3,MUSIC,OutofHours,OutofHours
24 January 2018,LS7 3,MUSIC,OutofHours,OutofHours
24 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
24 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
24 January 2018,LS16 5,MUSIC,OutofHours,OutofHours
24 January 2018,LS8 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
24 January 2018,LS17 5,MUSIC,OutofHours,OutofHours
24 January 2018,LS11 6,SHOUTING,OutofHours,OutofHours
24 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
24 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
24 January 2018,LS7 2,PARTY,OutofHours,OutofHours
24 January 2018,LS8 1,OTHER,OutofHours,OutofHours
25 January 2018,LS11 5,MUSIC,OutofHours,OutofHours
25 January 2018,LS17 5,MUSIC,OutofHours,OutofHours
25 January 2018,LS7 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
25 January 2018,LS14 3,MUSIC,OutofHours,OutofHours
25 January 2018,LS1 6,MUSIC,OutofHours,OutofHours
25 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
25 January 2018,LS13 4,OTHER,OutofHours,OutofHours
25 January 2018,LS26 0,MUSIC,OutofHours,OutofHours
25 January 2018,LS17 5,MUSIC,OutofHours,OutofHours
25 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
25 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
25 January 2018,LS12 3,PARTY,OutofHours,OutofHours
25 January 2018,LS6 2,MUSIC,OutofHours,OutofHours
25 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
25 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS6 2,PARTY,OutofHours,OutofHours
26 January 2018,LS12 2,SHOUTING,OutofHours,OutofHours
26 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
26 January 2018,LS14 5,TV,OutofHours,OutofHours
26 January 2018,LS6 2,MUSIC,OutofHours,OutofHours
26 January 2018,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS3 1,OTHER,OutofHours,OutofHours
26 January 2018,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS17 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
26 January 2018,LS9 6,DOG BARKING,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
26 January 2018,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS16 6,MUSIC,OutofHours,OutofHours
26 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS19 7,DIY,OutofHours,OutofHours
26 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
26 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
26 January 2018,LS25 7,PARTY,OutofHours,OutofHours
26 January 2018,LS25 7,PARTY,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
26 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
26 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26 January 2018,LS17 6,MUSIC,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
26 January 2018,LS7 2,MUSIC,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
26 January 2018,LS9 7,SHOUTING,OutofHours,OutofHours
26 January 2018,LS26 0,DOG BARKING,OutofHours,OutofHours
26 January 2018,LS13 4,MUSIC,OutofHours,OutofHours
26 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
26 January 2018,LS6 3,PARTY,OutofHours,OutofHours
26 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 3,PARTY,OutofHours,OutofHours
27 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 1,PARTY,OutofHours,OutofHours
27 January 2018,LS8 5,PARTY,OutofHours,OutofHours
27 January 2018,LS7 2,MUSIC,OutofHours,OutofHours
27 January 2018,LS10 2,TV,OutofHours,OutofHours
27 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 1,PARTY,OutofHours,OutofHours
27 January 2018,LS7 1,PARTY,OutofHours,OutofHours
27 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
27 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 4,OTHER,OutofHours,OutofHours
27 January 2018,LS9 0,SHOUTING,OutofHours,OutofHours
27 January 2018,LS11 6,SHOUTING,OutofHours,OutofHours
27 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
27 January 2018,LS11 0,MUSIC,OutofHours,OutofHours
27 January 2018,LS12 2,SHOUTING,OutofHours,OutofHours
27 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
27 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
27 January 2018,WF10 2,SHOUTING,OutofHours,OutofHours
27 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
27 January 2018,LS16 5,DIY,OutofHours,OutofHours
27 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
27 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
27 January 2018,LS8 1,BUILDING SITE,OutofHours,OutofHours
27 January 2018,LS4 2,PARTY,OutofHours,OutofHours
27 January 2018,LS8 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27 January 2018,LS13 4,MUSIC,OutofHours,OutofHours
27 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
27 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
27 January 2018,LS7 4,MUSIC,OutofHours,OutofHours
27 January 2018,LS10 4,PARTY,OutofHours,OutofHours
27 January 2018,LS18 4,MUSIC,OutofHours,OutofHours
27 January 2018,LS9 9,SHOUTING,OutofHours,OutofHours
27 January 2018,LS18 4,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 3,PARTY,OutofHours,OutofHours
27 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
27 January 2018,LS12 5,MUSIC,OutofHours,OutofHours
27 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 1,SHOUTING,OutofHours,OutofHours
27 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
27 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
28 January 2018,LS8 1,SHOUTING,OutofHours,OutofHours
28 January 2018,LS10 4,MUSIC,OutofHours,OutofHours
28 January 2018,LS13 2,SHOUTING,OutofHours,OutofHours
28 January 2018,WF3 2,SHOUTING,OutofHours,OutofHours
28 January 2018,LS15 7,PARTY,OutofHours,OutofHours
28 January 2018,LS6 3,PARTY,OutofHours,OutofHours
28 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
28 January 2018,LS9 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
28 January 2018,LS6 3,PARTY,OutofHours,OutofHours
28 January 2018,LS6 3,PARTY,OutofHours,OutofHours
28 January 2018,LS7 4,MUSIC,OutofHours,OutofHours
28 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
28 January 2018,LS6 1,PARTY,OutofHours,OutofHours
28 January 2018,LS6 6,MUSIC,OutofHours,OutofHours
28 January 2018,WF3 2,SHOUTING,OutofHours,OutofHours
28 January 2018,LS14 1,MUSIC,OutofHours,OutofHours
28 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
28 January 2018,LS2 9,PARTY,OutofHours,OutofHours
28 January 2018,LS14 1,PARTY,OutofHours,OutofHours
28 January 2018,LS12 3,MUSIC,OutofHours,OutofHours
28 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
28 January 2018,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
28 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28 January 2018,LS26 8,OTHER,OutofHours,OutofHours
28 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
28 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
28 January 2018,LS13 1,MUSIC,OutofHours,OutofHours
28 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
28 January 2018,LS13 4,DIY,OutofHours,OutofHours
28 January 2018,LS16 5,MUSIC,OutofHours,OutofHours
28 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
28 January 2018,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28 January 2018,LS14 6,PARTY,OutofHours,OutofHours
28 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
28 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
28 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
28 January 2018,LS12 5,OTHER,OutofHours,OutofHours
28 January 2018,WF3 2,ALARM,OutofHours,OutofHours
28 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
28 January 2018,LS7 2,MUSIC,OutofHours,OutofHours
29 January 2018,LS7 4,MUSIC,OutofHours,OutofHours
29 January 2018,LS11 6,MUSIC,OutofHours,OutofHours
29 January 2018,LS16 5,DIY,OutofHours,OutofHours
29 January 2018,LS17 5,MUSIC,OutofHours,OutofHours
29 January 2018,LS6 4,MUSIC,OutofHours,OutofHours
29 January 2018,LS11 0,MUSIC,OutofHours,OutofHours
29 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
29 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
29 January 2018,LS12 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
29 January 2018,LS18 5,SHOUTING,OutofHours,OutofHours
29 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
29 January 2018,LS8 3,PARTY,OutofHours,OutofHours
29 January 2018,LS9 7,DIY,OutofHours,OutofHours
29 January 2018,LS9 9,SHOUTING,OutofHours,OutofHours
29 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
29 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
29 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
29 January 2018,LS7 1,PARTY,OutofHours,OutofHours
29 January 2018,LS12 5,PARTY,OutofHours,OutofHours
29 January 2018,LS7 2,TV,OutofHours,OutofHours
29 January 2018,LS26 0,DOG BARKING,OutofHours,OutofHours
30 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
30 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
30 January 2018,LS14 6,OTHER,OutofHours,OutofHours
30 January 2018,LS7 2,SHOUTING,OutofHours,OutofHours
30 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
30 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
30 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
30 January 2018,LS9 0,OTHER,OutofHours,OutofHours
30 January 2018,LS26 0,DOG BARKING,OutofHours,OutofHours
30 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
30 January 2018,LS12 3,SHOUTING,OutofHours,OutofHours
30 January 2018,LS4 2,PARTY,OutofHours,OutofHours
30 January 2018,LS6 1,PARTY,OutofHours,OutofHours
30 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
30 January 2018,LS2 8,PARTY,OutofHours,OutofHours
30 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
30 January 2018,LS4 2,PARTY,OutofHours,OutofHours
30 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
30 January 2018,LS13 2,PARTY,OutofHours,OutofHours
31 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
31 January 2018,LS2 8,PARTY,OutofHours,OutofHours
31 January 2018,WF3 1,OTHER,OutofHours,OutofHours
31 January 2018,LS14 6,SHOUTING,OutofHours,OutofHours
31 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
31 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
31 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
31 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
31 January 2018,LS5 3,PARTY,OutofHours,OutofHours
31 January 2018,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
31 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
31 January 2018,LS16 6,PARTY,OutofHours,OutofHours
01 February 2018,LS6 1,PARTY,OutofHours,OutofHours
01 February 2018,LS8 5,MUSIC,OutofHours,OutofHours
01 February 2018,LS12 5,MUSIC,OutofHours,OutofHours
01 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
01 February 2018,LS27 7,MUSIC,OutofHours,OutofHours
01 February 2018,LS7 2,OTHER,OutofHours,OutofHours
01 February 2018,LS11 6,MUSIC,OutofHours,OutofHours
01 February 2018,LS27 7,MUSIC,OutofHours,OutofHours
01 February 2018,LS12 3,SHOUTING,OutofHours,OutofHours
01 February 2018,LS28 8,DOG BARKING,OutofHours,OutofHours
01 February 2018,LS9 6,SHOUTING,OutofHours,OutofHours
01 February 2018,LS6 1,SHOUTING,OutofHours,OutofHours
01 February 2018,LS10 3,MUSIC,OutofHours,OutofHours
01 February 2018,LS9 6,DIY,OutofHours,OutofHours
01 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
01 February 2018,LS17 8,TV,OutofHours,OutofHours
02 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
02 February 2018,LS16 6,OTHER,OutofHours,OutofHours
02 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
02 February 2018,LS17 5,SHOUTING,OutofHours,OutofHours
02 February 2018,WF3 3,MUSIC,OutofHours,OutofHours
02 February 2018,LS17 5,MUSIC,OutofHours,OutofHours
02 February 2018,LS19 7,DOG BARKING,OutofHours,OutofHours
02 February 2018,LS11 7,SHOUTING,OutofHours,OutofHours
02 February 2018,LS28 5,MUSIC,OutofHours,OutofHours
02 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
02 February 2018,LS8 1,MUSIC,OutofHours,OutofHours
02 February 2018,LS3 1,MUSIC,OutofHours,OutofHours
02 February 2018,LS6 4,MUSIC,OutofHours,OutofHours
02 February 2018,LS13 4,SHOUTING,OutofHours,OutofHours
02 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
02 February 2018,WF3 2,MUSIC,OutofHours,OutofHours
02 February 2018,LS27 8,MUSIC,OutofHours,OutofHours
02 February 2018,LS8 3,MUSIC,OutofHours,OutofHours
02 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
02 February 2018,LS7 4,MUSIC,OutofHours,OutofHours
03 February 2018,LS8 3,MUSIC,OutofHours,OutofHours
03 February 2018,LS15 8,PARTY,OutofHours,OutofHours
03 February 2018,LS12 5,MUSIC,OutofHours,OutofHours
03 February 2018,LS6 1,PARTY,OutofHours,OutofHours
03 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
03 February 2018,WF3 2,MUSIC,OutofHours,OutofHours
03 February 2018,LS25 1,MUSIC,OutofHours,OutofHours
03 February 2018,LS6 2,PARTY,OutofHours,OutofHours
03 February 2018,LS14 5,MUSIC,OutofHours,OutofHours
03 February 2018,LS12 2,MUSIC,OutofHours,OutofHours
03 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
03 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
03 February 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
03 February 2018,LS6 1,PARTY,OutofHours,OutofHours
03 February 2018,LS11 5,MUSIC,OutofHours,OutofHours
03 February 2018,LS27 9,DOG BARKING,OutofHours,OutofHours
03 February 2018,LS19 7,DOG BARKING,OutofHours,OutofHours
03 February 2018,LS16 5,MUSIC,OutofHours,OutofHours
03 February 2018,LS14 6,MUSIC,OutofHours,OutofHours
03 February 2018,LS16 5,MUSIC,OutofHours,OutofHours
03 February 2018,WF3 3,OTHER,OutofHours,OutofHours
03 February 2018,LS16 5,MUSIC,OutofHours,OutofHours
03 February 2018,LS27 9,DOG BARKING,OutofHours,OutofHours
03 February 2018,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 February 2018,LS12 2,MUSIC,OutofHours,OutofHours
03 February 2018,LS7 3,MUSIC,OutofHours,OutofHours
03 February 2018,LS11 7,SHOUTING,OutofHours,OutofHours
03 February 2018,LS5 3,MUSIC,OutofHours,OutofHours
03 February 2018,LS11 0,SHOUTING,OutofHours,OutofHours
03 February 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 February 2018,LS27 8,MUSIC,OutofHours,OutofHours
03 February 2018,LS13 2,MUSIC,OutofHours,OutofHours
03 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
03 February 2018,LS4 6,SHOUTING,OutofHours,OutofHours
03 February 2018,LS3 1,PARTY,OutofHours,OutofHours
03 February 2018,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03 February 2018,LS10 4,MUSIC,OutofHours,OutofHours
03 February 2018,LS26 9,SHOUTING,OutofHours,OutofHours
03 February 2018,LS12 2,MUSIC,OutofHours,OutofHours
03 February 2018,LS2 9,MUSIC,OutofHours,OutofHours
03 February 2018,LS4 2,MUSIC,OutofHours,OutofHours
03 February 2018,LS21 2,SHOUTING,OutofHours,OutofHours
03 February 2018,LS6 2,MUSIC,OutofHours,OutofHours
03 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
03 February 2018,LS9 7,SHOUTING,OutofHours,OutofHours
03 February 2018,LS9 6,ALARM,OutofHours,OutofHours
03 February 2018,LS9 0,SHOUTING,OutofHours,OutofHours
04 February 2018,LS6 1,PARTY,OutofHours,OutofHours
04 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 1,PARTY,OutofHours,OutofHours
04 February 2018,LS3 1,PARTY,OutofHours,OutofHours
04 February 2018,LS6 1,PARTY,OutofHours,OutofHours
04 February 2018,LS14 1,PARTY,OutofHours,OutofHours
04 February 2018,LS11 7,MUSIC,OutofHours,OutofHours
04 February 2018,LS7 4,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
04 February 2018,LS9 7,PARTY,OutofHours,OutofHours
04 February 2018,LS6 2,MUSIC,OutofHours,OutofHours
04 February 2018,LS14 1,PARTY,OutofHours,OutofHours
04 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
04 February 2018,LS9 6,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 3,PARTY,OutofHours,OutofHours
04 February 2018,LS6 3,MUSIC,OutofHours,OutofHours
04 February 2018,LS13 2,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 2,PARTY,OutofHours,OutofHours
04 February 2018,LS6 2,PARTY,OutofHours,OutofHours
04 February 2018,LS4 3,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 1,PARTY,OutofHours,OutofHours
04 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 1,PARTY,OutofHours,OutofHours
04 February 2018,LS9 0,SHOUTING,OutofHours,OutofHours
04 February 2018,LS14 6,TV,OutofHours,OutofHours
04 February 2018,LS14 1,SHOUTING,OutofHours,OutofHours
04 February 2018,LS14 6,MUSIC,OutofHours,OutofHours
04 February 2018,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04 February 2018,LS9 6,MUSIC,OutofHours,OutofHours
04 February 2018,WF3 3,OTHER,OutofHours,OutofHours
04 February 2018,LS8 1,MUSIC,OutofHours,OutofHours
04 February 2018,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04 February 2018,LS12 2,MUSIC,OutofHours,OutofHours
04 February 2018,LS28 5,PARTY,OutofHours,OutofHours
04 February 2018,LS12 1,MUSIC,OutofHours,OutofHours
04 February 2018,LS13 2,MUSIC,OutofHours,OutofHours
04 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
04 February 2018,LS7 3,ALARM,OutofHours,OutofHours
04 February 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05 February 2018,LS9 9,MUSIC,OutofHours,OutofHours
05 February 2018,LS6 3,PARTY,OutofHours,OutofHours
05 February 2018,LS16 7,DOG BARKING,OutofHours,OutofHours
05 February 2018,LS6 2,MUSIC,OutofHours,OutofHours
05 February 2018,LS6 2,MUSIC,OutofHours,OutofHours
05 February 2018,LS13 3,TV,OutofHours,OutofHours
05 February 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05 February 2018,LS4 2,MUSIC,OutofHours,OutofHours
05 February 2018,LS8 3,MUSIC,OutofHours,OutofHours
05 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
05 February 2018,LS9 7,MUSIC,OutofHours,OutofHours
05 February 2018,LS16 7,PARTY,OutofHours,OutofHours
05 February 2018,LS4 2,MUSIC,OutofHours,OutofHours
05 February 2018,LS13 2,MUSIC,OutofHours,OutofHours
06 February 2018,LS2 8,PARTY,OutofHours,OutofHours
06 February 2018,LS27 8,TV,OutofHours,OutofHours
06 February 2018,LS12 3,MUSIC,OutofHours,OutofHours
06 February 2018,WF3 1,OTHER,OutofHours,OutofHours
06 February 2018,LS12 5,SHOUTING,OutofHours,OutofHours
06 February 2018,LS5 3,MUSIC,OutofHours,OutofHours
06 February 2018,LS7 1,MUSIC,OutofHours,OutofHours
06 February 2018,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06 February 2018,LS10 4,MUSIC,OutofHours,OutofHours
06 February 2018,LS16 5,SHOUTING,OutofHours,OutofHours
06 February 2018,LS3 1,OTHER,OutofHours,OutofHours
06 February 2018, ,MUSIC,OutofHours,OutofHours
06 February 2018,LS6 1,DOG BARKING,OutofHours,OutofHours
06 February 2018,LS6 1,PARTY,OutofHours,OutofHours
07 February 2018,LS6 1,PARTY,OutofHours,OutofHours
07 February 2018,LS16 5,MUSIC,OutofHours,OutofHours
07 February 2018,LS12 5,SHOUTING,OutofHours,OutofHours
07 February 2018,LS6 2,MUSIC,OutofHours,OutofHours
07 February 2018,LS28 8,DOG BARKING,OutofHours,OutofHours
07 February 2018,LS11 9,MUSIC,OutofHours,OutofHours
07 February 2018,WF3 3,MUSIC,OutofHours,OutofHours
07 February 2018,LS17 8,TV,OutofHours,OutofHours
07 February 2018,LS8 1,MUSIC,OutofHours,OutofHours
07 February 2018,LS7 3,OTHER,OutofHours,OutofHours
07 February 2018,LS7 3,DOG BARKING,OutofHours,OutofHours
07 February 2018,LS26 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 February 2018,LS19 7,OTHER,OutofHours,OutofHours
07 February 2018,LS6 1,PARTY,OutofHours,OutofHours
07 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
08 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
08 February 2018,LS6 1,MUSIC,OutofHours,OutofHours
08 February 2018,LS9 0,MUSIC,OutofHours,OutofHours
08 February 2018,LS6 1,OTHER,OutofHours,OutofHours
08 February 2018,LS6 2,PARTY,OutofHours,OutofHours
08 February 2018,LS18 5,SHOUTING,OutofHours,OutofHours
08 February 2018,LS7 2,MUSIC,OutofHours,OutofHours
