Created,Caller,Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq_Type
14/04/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS27,LS27 9,SHOUTING,Out ofHours,Out ofHours
14/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS11,LS11 6,SHOUTING,Out ofHours,Out ofHours
14/04/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
14/04/2020,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
14/04/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS17,LS17 7,TV,Out ofHours,Out ofHours
14/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS8,LS8 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/04/2020,LS6,LS6 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/04/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS10,LS10 1,SHOUTING,Out ofHours,Out ofHours
14/04/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS12,LS12 4,DIY,Out ofHours,Out ofHours
14/04/2020,LS13,LS13 4,OTHER,Out ofHours,Out ofHours
14/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/04/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
14/04/2020,LS26,LS26 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
15/04/2020,LS28,LS28 8,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
15/04/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS28,LS28 8,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS28,LS28 8,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
15/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS7,LS7 1,SHOUTING,Out ofHours,Out ofHours
15/04/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
15/04/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
15/04/2020,LS13,LS13 4,SHOUTING,Out ofHours,Out ofHours
15/04/2020,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
15/04/2020,LS10,LS10 3,OTHER,Out ofHours,Out ofHours
15/04/2020,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
15/04/2020,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
16/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS11,LS11 5,TV,Out ofHours,Out ofHours
16/04/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS14,LS14 6,OTHER,Out ofHours,Out ofHours
16/04/2020,LS10,LS10 3,OTHER,Out ofHours,Out ofHours
16/04/2020,WF3,WF3 3,ALARM,Out ofHours,Out ofHours
16/04/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS15,LS15 9,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS9,LS9 1,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/04/2020,LS13,LS13 1,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/04/2020,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
16/04/2020,LS29,LS29 7,ALARM,Out ofHours,Out ofHours
16/04/2020,LS13,LS13 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
17/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS6,LS6 Q,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/04/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/04/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
17/04/2020,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
17/04/2020,LS10,LS10 3,SHOUTING,Out ofHours,Out ofHours
17/04/2020,LS9,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/04/2020,LS16,LS16 5,DOG BARKING,Out ofHours,Out ofHours
17/04/2020,LS3,LS3 1,SHOUTING,Out ofHours,Out ofHours
17/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
17/04/2020,LS12,LS12 2,PARTY,Out ofHours,Out ofHours
18/04/2020,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS9,LS9 6,PARTY,Out ofHours,Out ofHours
18/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS14,LS14 1,PARTY,Out ofHours,Out ofHours
18/04/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/04/2020,LS12,LS12 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/04/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/04/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/04/2020,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/04/2020,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
18/04/2020,LS14,LS14 3,TV,Out ofHours,Out ofHours
18/04/2020,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
18/04/2020,LS8,LS8 2,PARTY,Out ofHours,Out ofHours
19/04/2020,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS28,LS28 8,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/04/2020,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS7,LS7 1,SHOUTING,Out ofHours,Out ofHours
19/04/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/04/2020,LS9,LS9 6,TV,Out ofHours,Out ofHours
19/04/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/04/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/04/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/04/2020,LS17,LS17 6,SHOUTING,Out ofHours,Out ofHours
19/04/2020,LS8,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/04/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS13,LS13 3,ALARM,Out ofHours,Out ofHours
20/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/04/2020,LS8,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/04/2020,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
20/04/2020,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS12,LS12 5,SHOUTING,Out ofHours,Out ofHours
20/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/04/2020,LS9,LS9 7,PARTY,Out ofHours,Out ofHours
20/04/2020,LS10,LS10 2,SHOUTING,Out ofHours,Out ofHours
20/04/2020,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
20/04/2020,LS14,LS14 5,OTHER,Out ofHours,Out ofHours
20/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
20/04/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS13,LS13 4,SHOUTING,Out ofHours,Out ofHours
21/04/2020,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS8,LS8 4,PARTY,Out ofHours,Out ofHours
21/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/04/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
21/04/2020,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
21/04/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS11,LS11 6,DOG BARKING,Out ofHours,Out ofHours
21/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
21/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
21/04/2020,LS13,LS13 4,SHOUTING,Out ofHours,Out ofHours
21/04/2020,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS19,LS19 7,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS13,LS13 1,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS15,LS15 9,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
22/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS14,LS14 2,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
22/04/2020,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
22/04/2020,LS18,LS18 4,TV,Out ofHours,Out ofHours
23/04/2020,LS1,LS1 4,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS9,LS9 6,PARTY,Out ofHours,Out ofHours
23/04/2020,LS18,LS18 4,TV,Out ofHours,Out ofHours
23/04/2020,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS19,LS19 7,OTHER,Out ofHours,Out ofHours
23/04/2020,LS7,LS7 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS6,LS6 1,DOG BARKING,Out ofHours,Out ofHours
23/04/2020,LS15,LS15 7,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS10,LS10 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/04/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS20,LS20 9,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
23/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
23/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS18,LS18 4,TV,Out ofHours,Out ofHours
24/04/2020,LS9,LS9 7,OTHER,Out ofHours,Out ofHours
24/04/2020,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS10,LS10 3,OTHER,Out ofHours,Out ofHours
24/04/2020,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS25,LS25 1,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS19,LS19 7,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS6,LS6 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/04/2020,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS14,LS14 1,TV,Out ofHours,Out ofHours
24/04/2020,WF3,WF3 3,DIY,Out ofHours,Out ofHours
24/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/04/2020,LS8,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS3,LS3 1,PARTY,Out ofHours,Out ofHours
24/04/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
24/04/2020,LS26,LS26 8,MUSIC,Out ofHours,Out ofHours
24/04/2020,LS16,LS16 5,TV,Out ofHours,Out ofHours
25/04/2020,LS16,LS16 6,SHOUTING,Out ofHours,Out ofHours
25/04/2020,LS28,LS28 5,SHOUTING,Out ofHours,Out ofHours
25/04/2020,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS27,LS27 7,PARTY,Out ofHours,Out ofHours
25/04/2020,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS3,LS3 1,OTHER,Out ofHours,Out ofHours
25/04/2020,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
25/04/2020,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
25/04/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
25/04/2020,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS12,LS12 2,OTHER,Out ofHours,Out ofHours
25/04/2020,LS28,LS28 5,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS19,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/04/2020,LS13,LS13 1,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
25/04/2020,LS16,LS16 5,TV,Out ofHours,Out ofHours
25/04/2020,LS17,LS17 6,TV,Out ofHours,Out ofHours
25/04/2020,LS16,LS16 5,SHOUTING,Out ofHours,Out ofHours
25/04/2020,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
25/04/2020,LS10,LS10 3,OTHER,Out ofHours,Out ofHours
25/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/04/2020,LS11,LS11 6,BUILDING SITE,Out ofHours,Out ofHours
25/04/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/04/2020,LS13,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS27,LS27 7,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS10,LS10 3,OTHER,Out ofHours,Out ofHours
26/04/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/04/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
26/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS16,LS16 5,SHOUTING,Out ofHours,Out ofHours
26/04/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
26/04/2020,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
26/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/04/2020,WF10,WF10 2,DOG BARKING,Out ofHours,Out ofHours
26/04/2020,LS8,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/04/2020,LS7,LS7 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/04/2020,LS16,LS16 5,TV,Out ofHours,Out ofHours
26/04/2020,LS14,LS14 5,DIY,Out ofHours,Out ofHours
26/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
26/04/2020,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
27/04/2020,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS10,LS10 2,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS9,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/04/2020,LS19,LS19 7,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
27/04/2020,LS11,LS11 0,PARTY,Out ofHours,Out ofHours
27/04/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/04/2020,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS14,LS14 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/04/2020,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS10,LS10 2,MUSIC,Out ofHours,Out ofHours
27/04/2020,LS12,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
27/04/2020,LS14,LS14 5,TV,Out ofHours,Out ofHours
28/04/2020,LS2,LS2 9,MUSIC,Out ofHours,Out ofHours
28/04/2020,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
28/04/2020,LS9,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/04/2020,LS14,LS14 3,TV,Out ofHours,Out ofHours
28/04/2020,LS14,LS14 3,MUSIC,Out ofHours,Out ofHours
28/04/2020,LS6,LS6 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/04/2020,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
28/04/2020,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
28/04/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/04/2020,LS16,LS16 6,PARTY,Out ofHours,Out ofHours
28/04/2020,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/04/2020,LS13,LS13 3,DOG BARKING,Out ofHours,Out ofHours
28/04/2020,LS2,LS2 9,ALARM,Out ofHours,Out ofHours
28/04/2020,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
28/04/2020,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
28/04/2020,LS12,LS12 3,MUSIC,Out ofHours,Out ofHours
29/04/2020,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
29/04/2020,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
29/04/2020,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
29/04/2020,LS13,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/04/2020,LS6,LS6 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/04/2020,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/04/2020,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
29/04/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
