Created,Caller ,Noise Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq Type
17/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
17/09/2021,LS16,LS16 7,MUSIC,Out ofHours,Out ofHours
17/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
17/09/2021,LS1,LS1 7,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS14,LS14 6,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS1,LS1 5,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
18/09/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,OTHER,Out ofHours,Out ofHours
18/09/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
18/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS12,LS12 3,OTHER,Out ofHours,Out ofHours
18/09/2021,LS15,LS15 8,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS8,LS8 5,ALARM,Out ofHours,Out ofHours
18/09/2021,LS14,LS14 6,PARTY,Out ofHours,Out ofHours
18/09/2021,LS26,LS26 8,PARTY,Out ofHours,Out ofHours
18/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS26,LS26 9,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS14,LS14 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/09/2021,LS25,LS25 4,PARTY,Out ofHours,Out ofHours
18/09/2021,LS11,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS17,LS17 6,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS13,LS13 2,BUILDING SITE,Out ofHours,Out ofHours
18/09/2021,LS17,LS17 6,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS17,LS17 6,PARTY,Out ofHours,Out ofHours
18/09/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS17,LS17 6,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS9,LS9 7,PARTY,Out ofHours,Out ofHours
18/09/2021,LS10,LS10 3,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS9,LS9 7,PARTY,Out ofHours,Out ofHours
18/09/2021,LS10,LS10 2,MUSIC,Out ofHours,Out ofHours
18/09/2021,WF10,WF10 2,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 2,PARTY,Out ofHours,Out ofHours
18/09/2021,LS16,LS16 7,PARTY,Out ofHours,Out ofHours
18/09/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS12,LS12 4,PARTY,Out ofHours,Out ofHours
18/09/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS15,LS15 8,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS7,LS7 4,PARTY,Out ofHours,Out ofHours
18/09/2021,LS4,LS4 2,PARTY,Out ofHours,Out ofHours
18/09/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS27,LS27 9,,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
18/09/2021,LS25,LS25 2,MUSIC,Out ofHours,Out ofHours
18/09/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS15,LS15 0,PARTY,Out ofHours,Out ofHours
19/09/2021,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/09/2021,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 4,ALARM,Out ofHours,Out ofHours
19/09/2021,LS11,LS11 6,DOG BARKING,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 2,OTHER,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS22,LS22 5,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
19/09/2021,LS16,LS16 7,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS11,LS11 5,PARTY,Out ofHours,Out ofHours
19/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS5,LS5 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/09/2021,LS28,LS28 7,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS17,LS17 6,DOG BARKING,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS7,LS7 7,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS18,LS18 5,ALARM,Out ofHours,Out ofHours
19/09/2021,LS9,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS12,LS12 4,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
19/09/2021,BD11,BD11 1,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/09/2021,LS5,LS5 3,SHOUTING,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
19/09/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
19/09/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS15,LS15 8,ALARM,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
20/09/2021,LS21,LS21 1,SHOUTING,Out ofHours,Out ofHours
20/09/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS4,LS4 2,TV,Out ofHours,Out ofHours
20/09/2021,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/09/2021,LS3,LS3 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS10,LS10 4,DOG BARKING,Out ofHours,Out ofHours
20/09/2021,LS13,LS13 2,OTHER,Out ofHours,Out ofHours
20/09/2021,LS11,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/09/2021,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
20/09/2021,LS4,LS4 2,SHOUTING,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 4,SHOUTING,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS17,LS17 8,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS8,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS3,LS3 1,PARTY,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,BD11,BD11 1,DOG BARKING,Out ofHours,Out ofHours
20/09/2021,LS18,LS18 4,SHOUTING,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
20/09/2021,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 3,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS27,LS27 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS21,LS21 1,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS10,LS10 4,DOG BARKING,Out ofHours,Out ofHours
21/09/2021,LS26,LS26 0,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS16,LS16 4,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS13,LS13 2,DIY,Out ofHours,Out ofHours
21/09/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
21/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
21/09/2021,LS8,LS8 3,PARTY,Out ofHours,Out ofHours
21/09/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS7,LS7 1,OTHER,Out ofHours,Out ofHours
22/09/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS11,LS11 0,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
22/09/2021,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
22/09/2021,LS1,LS1 5,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS14,LS14 5,OTHER,Out ofHours,Out ofHours
22/09/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS11,LS11 8,TV,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS1,LS1 7,SHOUTING,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
22/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS11,LS11 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,ALARM,Out ofHours,Out ofHours
23/09/2021,LS8,LS8 1,SHOUTING,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS8,LS8 3,SHOUTING,Out ofHours,Out ofHours
23/09/2021,LS10,LS10 4,DOG BARKING,Out ofHours,Out ofHours
23/09/2021,LS10,LS10 4,DOG BARKING,Out ofHours,Out ofHours
23/09/2021,LS15,LS15 8,BUILDING SITE,Out ofHours,Out ofHours
23/09/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2021,LS11,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
23/09/2021,BD11,BD11 1,DOG BARKING,Out ofHours,Out ofHours
23/09/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS16,LS16 6,SHOUTING,Out ofHours,Out ofHours
23/09/2021,LS17,LS17 5,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS28,LS2 8,ALARM,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 2,SHOUTING,Out ofHours,Out ofHours
24/09/2021,LS11,LS11 6,DOG BARKING,Out ofHours,Out ofHours
24/09/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
24/09/2021,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS14,LS14 2,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS17,LS17 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/09/2021,LS11,LS11 8,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS27,LS27 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/09/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
24/09/2021,LS7,LS7 1,PARTY,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS7,LS7 3,BUILDING SITE,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/09/2021,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS18,LS18 5,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS8,LS8 4,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS3,LS3 1,SHOUTING,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
25/09/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS1,LS1 2,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS1,LS1 2,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS9,LS9 9,PARTY,Out ofHours,Out ofHours
25/09/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
25/09/2021,LS27,LS27 7,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
25/09/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS15,LS15 8,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS15,LS15 8,PARTY,Out ofHours,Out ofHours
25/09/2021,LS9,LS9 7,BUILDING SITE,Out ofHours,Out ofHours
25/09/2021,LS26,LS26 6,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS15,LS15 0,PARTY,Out ofHours,Out ofHours
25/09/2021,LS14,LS14 5,PARTY,Out ofHours,Out ofHours
25/09/2021,LS15,LS15 0,PARTY,Out ofHours,Out ofHours
25/09/2021,LS6,LS6 1,DOG BARKING,Out ofHours,Out ofHours
25/09/2021,LS15,LS15 8,PARTY,Out ofHours,Out ofHours
25/09/2021,LS7,LS7 2,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS9,LS9 0,MUSIC,Out ofHours,Out ofHours
25/09/2021,LS12,LS12 5,PARTY,Out ofHours,Out ofHours
25/09/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
