Created,post code,Noise type,Sr_Num,Enq_Type
07/01/2017 19:55,LS12 5,DIY,OutofHours,OutofHours
07/01/2017 19:22,LS1 5,MUSIC,OutofHours,OutofHours
07/01/2017 19:07,LS17 7,MUSIC,OutofHours,OutofHours
07/01/2017 19:03,LS10 3,MUSIC,OutofHours,OutofHours
07/01/2017 18:48,LS11 5,DOG BARKING,OutofHours,OutofHours
07/01/2017 18:32,LS10 2,MUSIC,OutofHours,OutofHours
07/01/2017 17:58,LS20 9,ALARM,OutofHours,OutofHours
07/01/2017 17:27,LS11 8,MUSIC,OutofHours,OutofHours
07/01/2017 17:23,LS25 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07/01/2017 16:45,LS27 9,MUSIC,OutofHours,OutofHours
07/01/2017 16:17,LS18 5,MUSIC,OutofHours,OutofHours
07/01/2017 14:51,LS11 9,MUSIC,OutofHours,OutofHours
07/01/2017 12:34,LS27 8,,OutofHours,OutofHours
07/01/2017 12:21,LS6 3,MUSIC,OutofHours,OutofHours
07/01/2017 12:15,LS10 3,,OutofHours,OutofHours
07/01/2017 12:01,LS27 7,,OutofHours,OutofHours
07/01/2017 10:12,LS17 5,MUSIC,OutofHours,OutofHours
07/01/2017 08:37,LS13 4,,OutofHours,OutofHours
07/01/2017 05:45,LS12 3,MUSIC,OutofHours,OutofHours
07/01/2017 05:01,LS( 9,MUSIC,OutofHours,OutofHours
07/01/2017 04:55,LS!! S,MUSIC,OutofHours,OutofHours
07/01/2017 04:50,L,MUSIC,OutofHours,OutofHours
07/01/2017 03:50,LS9 9,MUSIC,OutofHours,OutofHours
07/01/2017 03:41,LOS11 9,PARTY,OutofHours,OutofHours
07/01/2017 02:32,LS11 6,MUSIC,OutofHours,OutofHours
07/01/2017 01:44,LS11 6,MUSIC,OutofHours,OutofHours
07/01/2017 01:33,LS17 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07/01/2017 00:35,LS8 3,SHOUTING,OutofHours,OutofHours
07/01/2017 00:04,LS21 3L,MUSIC,OutofHours,OutofHours
06/01/2017 23:39,LS17 5,MUSIC,OutofHours,OutofHours
06/01/2017 23:00,LS6 1,MUSIC,OutofHours,OutofHours
06/01/2017 22:47,LS13 3,SHOUTING,OutofHours,OutofHours
06/01/2017 22:36,LS17 5,MUSIC,OutofHours,OutofHours
06/01/2017 22:22,LS25 7,SHOUTING,OutofHours,OutofHours
06/01/2017 22:09,LS9 6,MUSIC,OutofHours,OutofHours
06/01/2017 21:27,LS21 3,MUSIC,OutofHours,OutofHours
06/01/2017 21:11,LS5 3,DOG BARKING,OutofHours,OutofHours
06/01/2017 20:13,LS27 9,MUSIC,OutofHours,OutofHours
06/01/2017 19:21,LS14 6,MUSIC,OutofHours,OutofHours
06/01/2017 18:54,LS29 6,SHOUTING,OutofHours,OutofHours
06/01/2017 18:40,LS8 3,DOG BARKING,OutofHours,OutofHours
06/01/2017 08:13,LS17 6,SHOUTING,OutofHours,OutofHours
06/01/2017 05:06,LS13 1,MUSIC,OutofHours,OutofHours
06/01/2017 04:55,LS16 5,PARTY,OutofHours,OutofHours
06/01/2017 04:46,LS3 1,SHOUTING,OutofHours,OutofHours
06/01/2017 00:26,LS6 3,MUSIC,OutofHours,OutofHours
05/01/2017 22:51,LS9 6,MUSIC,OutofHours,OutofHours
05/01/2017 22:46,LS15 9,MUSIC,OutofHours,OutofHours
05/01/2017 22:42,LS6 1,TV,OutofHours,OutofHours
05/01/2017 21:32,LS16 7,MUSIC,OutofHours,OutofHours
05/01/2017 21:31,LS6 1,MUSIC,OutofHours,OutofHours
05/01/2017 21:16,LS12 4,DOG BARKING,OutofHours,OutofHours
05/01/2017 20:59,LS10 3,MUSIC,OutofHours,OutofHours
05/01/2017 20:36,LS12 4,MUSIC,OutofHours,OutofHours
05/01/2017 05:54,LS17 5,MUSIC,OutofHours,OutofHours
05/01/2017 01:04,LS9 0,MUSIC,OutofHours,OutofHours
04/01/2017 22:39,LS27 8,DIY,OutofHours,OutofHours
04/01/2017 21:54,LS8 2,SHOUTING,OutofHours,OutofHours
04/01/2017 21:42,LS12 4,DOG BARKING,OutofHours,OutofHours
04/01/2017 20:31,LS8 3,MUSIC,OutofHours,OutofHours
04/01/2017 18:25,LS6 4,MUSIC,OutofHours,OutofHours
04/01/2017 18:25,LS11 0,MUSIC,OutofHours,OutofHours
04/01/2017 08:20,LS17 U,SHOUTING,OutofHours,OutofHours
04/01/2017 04:39,LS8 4,MUSIC,OutofHours,OutofHours
04/01/2017 03:52,LS6 3,MUSIC,OutofHours,OutofHours
04/01/2017 01:34,LS25 7,SHOUTING,OutofHours,OutofHours
03/01/2017 23:19,LS11 5,MUSIC,OutofHours,OutofHours
03/01/2017 23:05,LS17 5,TV,OutofHours,OutofHours
03/01/2017 22:40,LS9 6,MUSIC,OutofHours,OutofHours
03/01/2017 22:37,LS14 6,ALARM,OutofHours,OutofHours
03/01/2017 21:04,LS12 4,DOG BARKING,OutofHours,OutofHours
03/01/2017 20:01,LS9 6,MUSIC,OutofHours,OutofHours
03/01/2017 06:23,LS103,PARTY,OutofHours,OutofHours
03/01/2017 06:11,WF10 2,SHOUTING,OutofHours,OutofHours
03/01/2017 06:10,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03/01/2017 05:08,LS8 3,PARTY,OutofHours,OutofHours
03/01/2017 03:54,LS6 2,MUSIC,OutofHours,OutofHours
03/01/2017 02:42,LS17 6,MUSIC,OutofHours,OutofHours
03/01/2017 02:01,LS9 6,MUSIC,OutofHours,OutofHours
02/01/2017 23:51,LS11 6,MUSIC,OutofHours,OutofHours
02/01/2017 23:41,LS7 1,SHOUTING,OutofHours,OutofHours
02/01/2017 23:22,LS6 1,MUSIC,OutofHours,OutofHours
02/01/2017 22:47,LS23 6,OTHER,OutofHours,OutofHours
02/01/2017 21:50,LS6 3,MUSIC,OutofHours,OutofHours
02/01/2017 21:03,LS26 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
02/01/2017 21:03,LS11 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
02/01/2017 20:58,LS12 4,SHOUTING,OutofHours,OutofHours
02/01/2017 19:54,LS10 3,MUSIC,OutofHours,OutofHours
02/01/2017 19:08,LS8 1,MUSIC,OutofHours,OutofHours
02/01/2017 19:01,LS12 1,DOG BARKING,OutofHours,OutofHours
02/01/2017 15:29,LS12 5,,OutofHours,OutofHours
02/01/2017 14:14,LS11 7,OTHER,OutofHours,OutofHours
02/01/2017 12:38,LS9 O,MUSIC,OutofHours,OutofHours
02/01/2017 11:54,LS25 3,DOG BARKING,OutofHours,OutofHours
02/01/2017 10:10,LS10 3,MUSIC,OutofHours,OutofHours
02/01/2017 07:55,LS285,ALARM,OutofHours,OutofHours
02/01/2017 07:20,LS4 2,MUSIC,OutofHours,OutofHours
02/01/2017 04:33,LS14 6,ALARM,OutofHours,OutofHours
02/01/2017 03:55,LS16 6,MUSIC,OutofHours,OutofHours
02/01/2017 01:55,LS28 5,ALARM,OutofHours,OutofHours
02/01/2017 01:45,LS10 3,MUSIC,OutofHours,OutofHours
02/01/2017 01:32,LS16 6,MUSIC,OutofHours,OutofHours
02/01/2017 00:56,LS14 6,ALARM,OutofHours,OutofHours
02/01/2017 00:36,LS16 6,PARTY,OutofHours,OutofHours
02/01/2017 00:25,LS12 3,ALARM,OutofHours,OutofHours
01/01/2017 23:40,LS16 7,SHOUTING,OutofHours,OutofHours
01/01/2017 23:04,LS13 4,TV,OutofHours,OutofHours
01/01/2017 22:12,LS6 1,TV,OutofHours,OutofHours
01/01/2017 21:21,LS12 4,DOG BARKING,OutofHours,OutofHours
01/01/2017 20:31,LS12 1,MUSIC,OutofHours,OutofHours
01/01/2017 19:09,LS9 7,DIY,OutofHours,OutofHours
01/01/2017 18:10,LS12 5,MUSIC,OutofHours,OutofHours
01/01/2017 17:03,LS12 1,MUSIC,OutofHours,OutofHours
01/01/2017 16:34,LS9 7,MUSIC,OutofHours,OutofHours
01/01/2017 16:18,LS12 1,MUSIC,OutofHours,OutofHours
01/01/2017 06:21,LS12 1,MUSIC,OutofHours,OutofHours
01/01/2017 06:06,LS6 3,PARTY,OutofHours,OutofHours
01/01/2017 05:11,LKS12 1,PARTY,OutofHours,OutofHours
01/01/2017 04:50,LS7 4,MUSIC,OutofHours,OutofHours
01/01/2017 04:44,LS6 3,MUSIC,OutofHours,OutofHours
01/01/2017 04:32,LS11 6,MUSIC,OutofHours,OutofHours
01/01/2017 03:35,LS6 3,PARTY,OutofHours,OutofHours
01/01/2017 03:23,LS28 7,MUSIC,OutofHours,OutofHours
01/01/2017 03:12,LS27 8,DIY,OutofHours,OutofHours
01/01/2017 02:43,LS17 7,MUSIC,OutofHours,OutofHours
01/01/2017 02:22,LS6 1,MUSIC,OutofHours,OutofHours
01/01/2017 02:19,LS13 1,PARTY,OutofHours,OutofHours
01/01/2017 02:03,WF3 1,MUSIC,OutofHours,OutofHours
01/01/2017 01:56,LS9 7,MUSIC,OutofHours,OutofHours
01/01/2017 01:53,LS7 3,MUSIC,OutofHours,OutofHours
