Created,Caller,Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq_Type
18/12/2019,LS9,LS9 6,DOG BARKING,OutofHours ,OutofHours 
09/12/2019,LS9,LS9 6,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS9,LS9 6,MUSIC,OutofHours ,OutofHours 
04/12/2019,LS9,LS9 6,MUSIC,OutofHours ,OutofHours 
03/12/2019,LS9,LS9 6,DOG BARKING,OutofHours ,OutofHours 
30/11/2019,LS9,LS9 6,PARTY,OutofHours ,OutofHours 
30/11/2019,LS9,LS9 6,MUSIC,OutofHours ,OutofHours 
28/11/2019,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/11/2019,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
31/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
30/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
28/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
26/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
25/03/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/03/2020,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
20/03/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/03/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
18/03/2020,LS9,LS9 7,DIY,OutofHours ,OutofHours 
16/03/2020,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
14/03/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
14/03/2020,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
13/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
12/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
08/03/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
04/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
03/03/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
28/02/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/02/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
26/02/2020,LS9,LS9 7,BUILDING SITE,OutofHours ,OutofHours 
24/02/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
17/02/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/02/2020,LS9,LS9 7,DOG BARKING,OutofHours ,OutofHours 
11/02/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
10/02/2020,LS9,LS9 7,TV,OutofHours ,OutofHours 
07/02/2020,LS9,LS9 7,DIY,OutofHours ,OutofHours 
04/02/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
02/02/2020,LS9,LS9 7,OTHER,OutofHours ,OutofHours 
02/02/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
31/01/2020,LS9,LS9 7,PARTY,OutofHours ,OutofHours 
27/01/2020,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
25/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
21/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
19/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
18/01/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
16/01/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
11/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
10/01/2020,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
09/01/2020,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
07/01/2020,LS9,LS9 7,DOG BARKING,OutofHours ,OutofHours 
05/01/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
05/01/2020,LS9,LS9 7,TV,OutofHours ,OutofHours 
05/01/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
05/01/2020,LS9,LS9 7,TV,OutofHours ,OutofHours 
05/01/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
04/01/2020,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
03/01/2020,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
02/01/2020,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
30/12/2019,LS9,LS9 7,DOG BARKING,OutofHours ,OutofHours 
29/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
27/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
24/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
23/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
21/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
20/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
20/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
13/12/2019,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
11/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
10/12/2019,LS9,LS9 7,TV,OutofHours ,OutofHours 
08/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
02/12/2019,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
01/12/2019,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
01/12/2019,LS9,LS9 7,TV,OutofHours ,OutofHours 
01/12/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
01/12/2019,LS9,LS9 7,SHOUTING,OutofHours ,OutofHours 
30/11/2019,LS9,LS9 7,TV,OutofHours ,OutofHours 
29/11/2019,LS9,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/11/2019,LS9,LS9 7,OTHER,OutofHours ,OutofHours 
29/11/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
28/11/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
26/11/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
26/11/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
26/11/2019,LS9,LS9 7,MUSIC,OutofHours ,OutofHours 
29/03/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
21/03/2020,LS9,LS9 8,PARTY,OutofHours ,OutofHours 
21/03/2020,LS9,LS9 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/03/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
18/03/2020,LS9,LS9 8,SHOUTING,OutofHours ,OutofHours 
18/03/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
01/03/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
01/03/2020,LS9,LS9 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/02/2020,LS9,LS9 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/02/2020,LS9,LS9 8,PARTY,OutofHours ,OutofHours 
16/02/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
30/01/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
18/01/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
13/01/2020,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
20/12/2019,LS9,LS9 8,SHOUTING,OutofHours ,OutofHours 
15/12/2019,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
05/12/2019,LS9,LS9 8,MUSIC,OutofHours ,OutofHours 
30/03/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
14/03/2020,LS9,LS9 9,PARTY,OutofHours ,OutofHours 
02/03/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
27/02/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
26/02/2020,LS9,LS9 9,SHOUTING,OutofHours ,OutofHours 
23/02/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
22/02/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
07/02/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
29/01/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
26/01/2020,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
25/01/2020,LS9,LS9 9,OTHER,OutofHours ,OutofHours 
15/01/2020,LS9,LS9 9,PARTY,OutofHours ,OutofHours 
14/01/2020,LS9,LS9 9,PARTY,OutofHours ,OutofHours 
22/12/2019,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
20/12/2019,LS9,LS9 9,MUSIC,OutofHours ,OutofHours 
07/12/2019,LS9,LS9 9,SHOUTING,OutofHours ,OutofHours 
03/12/2019,LS9,LS9 9,DOG BARKING,OutofHours ,OutofHours 
13/03/2020,LS9,LS9 0,MUSIC,OutofHours ,OutofHours 
01/12/2019,LS9,LS9 0,OTHER,OutofHours ,OutofHours 
30/11/2019,LS9,LS9 0,MUSIC,OutofHours ,OutofHours 
04/01/2020,LS9 ,LS9 6,SHOUTING,OutofHours ,OutofHours 
03/01/2020,LS9 ,LS9 7,MUSIC,OutofHours ,OutofHours 
20/03/2020,WF10,WF10 2,DOG BARKING,OutofHours ,OutofHours 
17/01/2020,WF10,WF10 2,DOG BARKING,OutofHours ,OutofHours 
16/01/2020,WF10,WF10 2,DOG BARKING,OutofHours ,OutofHours 
23/12/2019,WF10,WF10 2,DOG BARKING,OutofHours ,OutofHours 
19/03/2020,WF3,WF3 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
06/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
06/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
04/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
04/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
04/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
04/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
03/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
02/03/2020,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
27/02/2020,WF3,WF3 1,DIY,OutofHours ,OutofHours 
23/02/2020,WF3,WF3 1,DIY,OutofHours ,OutofHours 
19/02/2020,WF3,WF3 1,OTHER,OutofHours ,OutofHours 
16/02/2020,WF3,WF3 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
21/12/2019,WF3,WF3 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
21/12/2019,WF3,WF3 1,DIY,OutofHours ,OutofHours 
14/12/2019,WF3,WF3 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
29/11/2019,WF3,WF3 1,DOG BARKING,OutofHours ,OutofHours 
25/03/2020,WF3,WF3 2,DOG BARKING,OutofHours ,OutofHours 
19/03/2020,WF3,WF3 2,MUSIC,OutofHours ,OutofHours 
28/02/2020,WF3,WF3 2,DOG BARKING,OutofHours ,OutofHours 
26/02/2020,WF3,WF3 2,DOG BARKING,OutofHours ,OutofHours 
25/02/2020,WF3,WF3 2,DOG BARKING,OutofHours ,OutofHours 
05/02/2020,WF3,WF3 2,MUSIC,OutofHours ,OutofHours 
28/01/2020,WF3,WF3 2,MUSIC,OutofHours ,OutofHours 
13/01/2020,WF3,WF3 2,MUSIC,OutofHours ,OutofHours 
08/01/2020,WF3,WF3 2,DOG BARKING,OutofHours ,OutofHours 
03/01/2020,WF3,WF3 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/12/2019,WF3,WF3 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/12/2019,WF3,WF3 2,PARTY,OutofHours ,OutofHours 
14/12/2019,WF3,WF3 2,MUSIC,OutofHours ,OutofHours 
07/12/2019,WF3,WF3 2,SHOUTING,OutofHours ,OutofHours 
30/11/2019,WF3,WF3 2,MUSIC,OutofHours ,OutofHours 
27/11/2019,WF3,WF3 2,MUSIC,OutofHours ,OutofHours 
25/01/2020,WF3,WF3 3,OTHER,OutofHours ,OutofHours 
12/12/2019,WF3,WF3 3,DOG BARKING,OutofHours ,OutofHours 
25/11/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
25/11/2019,LS6,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/11/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
25/11/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
25/11/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
25/11/2019,LS16,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/11/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
25/11/2019,LS11,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
25/11/2019,LS28,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
25/11/2019,LS27,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
25/11/2019,LS9,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
25/11/2019,LS28,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
25/11/2019,LS9,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
25/11/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS9,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
24/11/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS12,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
24/11/2019,LS27,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS13,NO ANSWER RECORDED,DIY,OutofHours ,OutofHours 
24/11/2019,LS13,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
24/11/2019,LS13,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/11/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,WF3,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
24/11/2019,LS12,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
24/11/2019,LS12,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
24/11/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS9,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS16,NO ANSWER RECORDED,DIY,OutofHours ,OutofHours 
24/11/2019,LS16,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/11/2019,LS8,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
24/11/2019,LS13,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
24/11/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
23/11/2019,LS1,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS18,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
23/11/2019,LS20,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
23/11/2019,LS17,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
23/11/2019,LS21,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS1,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
23/11/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS12,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS5,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
23/11/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS18,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS10,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
23/11/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS13,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
23/11/2019,LS14,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/11/2019,LS10,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
23/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
23/11/2019,LS14,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
23/11/2019,LS26,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
23/11/2019,LS2,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS1,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
22/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
22/11/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS11,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/11/2019,LS13,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
22/11/2019,WF3,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
22/11/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
22/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS23,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
21/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
21/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS2,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS5,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
21/11/2019,LS1,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS12,NO ANSWER RECORDED,ALARM,OutofHours ,OutofHours 
21/11/2019,WF3,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS8,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
21/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
21/11/2019,LS7,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
21/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
21/11/2019,LS28,NO ANSWER RECORDED,,OutofHours ,OutofHours 
21/11/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
21/11/2019,LS26,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS5,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS23,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS10,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
20/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
20/11/2019,LS10,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
20/11/2019,LS10,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
20/11/2019,BD11,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
20/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS10,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
20/11/2019,LS10,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
20/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS7,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
20/11/2019,LS11,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
20/11/2019,LS10,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS26,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS3,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
20/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/11/2019,LS8,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
19/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/11/2019,LS8,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
19/11/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/11/2019,WF11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/11/2019,LS1,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/11/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/11/2019,LS14,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
19/11/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/11/2019,LS28,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
19/11/2019,LS8,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/11/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/11/2019,LS11,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
19/11/2019,LS11,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/11/2019,LS2,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
19/11/2019,LS10,NO ANSWER RECORDED,BUILDING SITE,OutofHours ,OutofHours 
19/11/2019,LS23,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/11/2019,LS6,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
18/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/11/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/11/2019,LS13,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
18/11/2019,LS15,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
18/11/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/11/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
