Date,Occurrence,Postcode,Sr_Num,Enq_Type,,,
21/10/2013,Music,LS12 3,OutofHours,OutofHours,,,
21/10/2013,Music,LS12 3,OutofHours,OutofHours,,,
21/10/2013,Music,LS12 3,OutofHours,OutofHours,,,
21/10/2013,Music,LS12 5,OutofHours,OutofHours,,,
21/10/2013,Music,LS14 6,OutofHours,OutofHours,,,
21/10/2013,Music,LS16 5,OutofHours,OutofHours,,,
21/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
21/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
21/10/2013,Music,LS6 3,OutofHours,OutofHours,,,
21/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
21/10/2013,Party,LS17 8,OutofHours,OutofHours,,,
21/10/2013,Other,LS6 3,OutofHours,OutofHours,,,
21/10/2013,TV,LS9 7,OutofHours,OutofHours,,,
22/10/2013,Music,LS10 2,OutofHours,OutofHours,,,
22/10/2013,Music,LS10 2,OutofHours,OutofHours,,,
22/10/2013,Music,LS11 0,OutofHours,OutofHours,,,
22/10/2013,Music,LS14 6,OutofHours,OutofHours,,,
22/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
22/10/2013,Music,LS9 6,OutofHours,OutofHours,,,
22/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
22/10/2013,Music,LS9 9,OutofHours,OutofHours,,,
22/10/2013,TV,LS16 8,OutofHours,OutofHours,,,
23/10/2013,Alarm,LS27 7,OutofHours,OutofHours,,,
23/10/2013,Other,LS8 3,OutofHours,OutofHours,,,
23/10/2013,Music,LS12 6,OutofHours,OutofHours,,,
23/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
23/10/2013,Music,LS7 2,OutofHours,OutofHours,,,
23/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
23/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
23/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
24/10/2013,Other,LS27 7,OutofHours,OutofHours,,,
24/10/2013,DIY,LS11 5,OutofHours,OutofHours,,,
24/10/2013,Music,LS11 5,OutofHours,OutofHours,,,
24/10/2013,Music,LS13 4,OutofHours,OutofHours,,,
24/10/2013,Music,LS14 6,OutofHours,OutofHours,,,
24/10/2013,Music,LS14 6,OutofHours,OutofHours,,,
24/10/2013,Music,LS28 7,OutofHours,OutofHours,,,
24/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
24/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
24/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
24/10/2013,Party,LS12 5,OutofHours,OutofHours,,,
24/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
24/10/2013,Other,LS6 3,OutofHours,OutofHours,,,
25/10/2013,Alarm,LS5 3,OutofHours,OutofHours,,,
25/10/2013,Barking Dog,LS4 2,OutofHours,OutofHours,,,
25/10/2013,DIY,LS9 9,OutofHours,OutofHours,,,
25/10/2013,Other,LS11 5,OutofHours,OutofHours,,,
25/10/2013,Music,LS10,OutofHours,OutofHours,,,
25/10/2013,Music,LS11 6,OutofHours,OutofHours,,,
25/10/2013,Music,LS12 5,OutofHours,OutofHours,,,
25/10/2013,Music,LS14 5,OutofHours,OutofHours,,,
25/10/2013,Music,LS21 3,OutofHours,OutofHours,,,
25/10/2013,Music,LS21 3,OutofHours,OutofHours,,,
25/10/2013,Music,LS21 3,OutofHours,OutofHours,,,
25/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
25/10/2013,Music,LS6 2,OutofHours,OutofHours,,,
25/10/2013,Music,LS6 2,OutofHours,OutofHours,,,
25/10/2013,Music,LS6 4,OutofHours,OutofHours,,,
25/10/2013,Music,LS9 9,OutofHours,OutofHours,,,
25/10/2013,Party,LS11 6,OutofHours,OutofHours,,,
25/10/2013,Party,LS12 5,OutofHours,OutofHours,,,
25/10/2013,Party,LS14 1,OutofHours,OutofHours,,,
25/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
25/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
25/10/2013,Party,LS6 2,OutofHours,OutofHours,,,
25/10/2013,Party,LS8 5,OutofHours,OutofHours,,,
25/10/2013,Party,LS8 5,OutofHours,OutofHours,,,
25/10/2013,Party,LS9 7,OutofHours,OutofHours,,,
25/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Other,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS10 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS10 4,OutofHours,OutofHours,,,
26/10/2013,Music,LS11 5,OutofHours,OutofHours,,,
26/10/2013,Music,LS11 9,OutofHours,OutofHours,,,
26/10/2013,Music,LS12 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS12 2,OutofHours,OutofHours,,,
26/10/2013,Music,LS13 4,OutofHours,OutofHours,,,
26/10/2013,Music,LS14 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS25 4,OutofHours,OutofHours,,,
26/10/2013,Music,LS3 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
26/10/2013,Music,LS5 3,OutofHours,OutofHours,,,
26/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
26/10/2013,music,LS7 1,OutofHours,OutofHours,,,
26/10/2013,Music,LS8 5,OutofHours,OutofHours,,,
26/10/2013,Music,LS9 0,OutofHours,OutofHours,,,
26/10/2013,Music,LS9 6,OutofHours,OutofHours,,,
26/10/2013,Music,WF3 2,OutofHours,OutofHours,,,
26/10/2013,Music,LS9 9,OutofHours,OutofHours,,,
26/10/2013,Party,LS10 1,OutofHours,OutofHours,,,
26/10/2013,Party,LS10 3,OutofHours,OutofHours,,,
26/10/2013,Party,LS11 7,OutofHours,OutofHours,,,
26/10/2013,Party,LS11 8,OutofHours,OutofHours,,,
26/10/2013,Party,LS14 1,OutofHours,OutofHours,,,
26/10/2013,Party,LS2 7,OutofHours,OutofHours,,,
26/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
26/10/2013,Party,LS6 2,OutofHours,OutofHours,,,
26/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
26/10/2013,Party,LS6 4,OutofHours,OutofHours,,,
26/10/2013,Party,LS9 6,OutofHours,OutofHours,,,
26/10/2013,Other,LS18 4,OutofHours,OutofHours,,,
26/10/2013,TV,LS12 1,OutofHours,OutofHours,,,
26/10/2013,Other,LS13 2,OutofHours,OutofHours,,,
26/10/2013,Other,,OutofHours,OutofHours,,,
27/10/2013,Alarm,LS1 4,OutofHours,OutofHours,,,
27/10/2013,Alarm,LS20 9,OutofHours,OutofHours,,,
27/10/2013,Alarm,LS20 9,OutofHours,OutofHours,,,
27/10/2013,Alarm,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Alarm,LS6 3,OutofHours,OutofHours,,,
27/10/2013,Alarm,LS6 3,OutofHours,OutofHours,,,
27/10/2013,Alarm,LS6 4,OutofHours,OutofHours,,,
27/10/2013,Barking Dog,LS14 5,OutofHours,OutofHours,,,
27/10/2013,Other,LS15 9,OutofHours,OutofHours,,,
27/10/2013,Music,LS10 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS10 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS12 5,OutofHours,OutofHours,,,
27/10/2013,Music,LS13 4,OutofHours,OutofHours,,,
27/10/2013,Music,LS14 6,OutofHours,OutofHours,,,
27/10/2013,Music,LS2 7,OutofHours,OutofHours,,,
27/10/2013,Music,LS20 9,OutofHours,OutofHours,,,
27/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
27/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
27/10/2013,Music,LS5 3,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 3,OutofHours,OutofHours,,,
27/10/2013,Music,LS6 3,OutofHours,OutofHours,,,
27/10/2013,Music,LS9 0,OutofHours,OutofHours,,,
27/10/2013,Music,LS9 6,OutofHours,OutofHours,,,
27/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
27/10/2013,Music,LS9 9,OutofHours,OutofHours,,,
27/10/2013,Music,,OutofHours,OutofHours,,,
27/10/2013,Party,LS11 7,OutofHours,OutofHours,,,
27/10/2013,Party,LS2 7,OutofHours,OutofHours,,,
27/10/2013,Party,LS4 2,OutofHours,OutofHours,,,
27/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
27/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
27/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
27/10/2013,Party,LS6 4,OutofHours,OutofHours,,,
27/10/2013,Party,LS9 6,OutofHours,OutofHours,,,
28/10/2013,Barking Dog,LS10 4,OutofHours,OutofHours,,,
28/10/2013,Other,LS8 2,OutofHours,OutofHours,,,
28/10/2013,Music,LS1 5,OutofHours,OutofHours,,,
28/10/2013,Music,LS11 7,OutofHours,OutofHours,,,
28/10/2013,Music,LS11 7,OutofHours,OutofHours,,,
28/10/2013,Music,LS11 7,OutofHours,OutofHours,,,
28/10/2013,Music,LS12 1,OutofHours,OutofHours,,,
28/10/2013,Music,LS8 3,OutofHours,OutofHours,,,
28/10/2013,Music,LS6 3,OutofHours,OutofHours,,,
29/10/2013,Alarm,LS17 6,OutofHours,OutofHours,,,
29/10/2013,Alarm,LS6 3,OutofHours,OutofHours,,,
29/10/2013,Music,LS1 6,OutofHours,OutofHours,,,
29/10/2013,Music,LS12 5,OutofHours,OutofHours,,,
29/10/2013,Music,LS14 5,OutofHours,OutofHours,,,
29/10/2013,Music,LS17 6,OutofHours,OutofHours,,,
29/10/2013,Music,LS18 5,OutofHours,OutofHours,,,
29/10/2013,Music,LS2 7,OutofHours,OutofHours,,,
29/10/2013,Music,LS2 7,OutofHours,OutofHours,,,
29/10/2013,Music,LS2 7,OutofHours,OutofHours,,,
29/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
29/10/2013,Music,LS6 4,OutofHours,OutofHours,,,
29/10/2013,Music,LS9 6,OutofHours,OutofHours,,,
29/10/2013,Music,LS9 6,OutofHours,OutofHours,,,
29/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
29/10/2013,Music,LS9 7,OutofHours,OutofHours,,,
29/10/2013,Music,LS16 5,OutofHours,OutofHours,,,
30/10/2013,Music,LS12 2,OutofHours,OutofHours,,,
30/10/2013,Music,LS12 2,OutofHours,OutofHours,,,
30/10/2013,Music,LS14 5,OutofHours,OutofHours,,,
30/10/2013,Music,LS27 9,OutofHours,OutofHours,,,
30/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
30/10/2013,Music,LS4 2,OutofHours,OutofHours,,,
30/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
30/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
30/10/2013,Music,LS9 6,OutofHours,OutofHours,,,
30/10/2013,TV,LS14 1,OutofHours,OutofHours,,,
31/10/2013,Other,LS12 1,OutofHours,OutofHours,,,
31/10/2013,Music,LS11 9,OutofHours,OutofHours,,,
31/10/2013,Music,LS12 2,OutofHours,OutofHours,,,
31/10/2013,Music,LS13 2,OutofHours,OutofHours,,,
31/10/2013,Music,LS14 1,OutofHours,OutofHours,,,
31/10/2013,Music,LS2 7,OutofHours,OutofHours,,,
31/10/2013,Music,LS2 8,OutofHours,OutofHours,,,
31/10/2013,Music,LS3 1,OutofHours,OutofHours,,,
31/10/2013,Music,LS5 3,OutofHours,OutofHours,,,
31/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
31/10/2013,Music,LS8 5,OutofHours,OutofHours,,,
31/10/2013,Music,LS9 8,OutofHours,OutofHours,,,
31/10/2013,Music,LS14 6,OutofHours,OutofHours,,,
31/10/2013,Music,LS12 2,OutofHours,OutofHours,,,
31/10/2013,Music,LS6 1,OutofHours,OutofHours,,,
31/10/2013,Party,LS11 8,OutofHours,OutofHours,,,
31/10/2013,Party,LS12 5,OutofHours,OutofHours,,,
31/10/2013,Party,LS15 0,OutofHours,OutofHours,,,
31/10/2013,Party,LS5 3,OutofHours,OutofHours,,,
31/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
31/10/2013,Party,LS6 1,OutofHours,OutofHours,,,
31/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
31/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
31/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
31/10/2013,Party,LS6 3,OutofHours,OutofHours,,,
31/10/2013,TV,LS11 5,OutofHours,OutofHours,,,
31/10/2013,TV,LS16 8,OutofHours,OutofHours,,,
31/10/2013,Other,,OutofHours,OutofHours,,,
01/11/2013,Alarm,LS6 4,OutofHours,OutofHours,,,
01/11/2013,Other,LS1 2,OutofHours,OutofHours,,,
01/11/2013,Other,LS16 5,OutofHours,OutofHours,,,
01/11/2013,Music,LS1 6,OutofHours,OutofHours,,,
01/11/2013,Music,LS11 0,OutofHours,OutofHours,,,
01/11/2013,Music,LS12 3,OutofHours,OutofHours,,,
01/11/2013,Music,LS12 5,OutofHours,OutofHours,,,
01/11/2013,Music,LS12 5,OutofHours,OutofHours,,,
01/11/2013,Music,LS13 1,OutofHours,OutofHours,,,
01/11/2013,Music,LS13 4,OutofHours,OutofHours,,,
01/11/2013,Music,LS16 5,OutofHours,OutofHours,,,
01/11/2013,Music,LS22 5,OutofHours,OutofHours,,,
01/11/2013,Music,LS25 7,OutofHours,OutofHours,,,
01/11/2013,Music,LS27 0,OutofHours,OutofHours,,,
01/11/2013,Music,LS28 7,OutofHours,OutofHours,,,
01/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
01/11/2013,Music,LS6 2,OutofHours,OutofHours,,,
01/11/2013,Music,LS6 4,OutofHours,OutofHours,,,
01/11/2013,Music,LS7 1,OutofHours,OutofHours,,,
01/11/2013,Music,LS8 3,OutofHours,OutofHours,,,
01/11/2013,Music,LS9 7,OutofHours,OutofHours,,,
01/11/2013,Music,,OutofHours,OutofHours,,,
01/11/2013,Music,LS11 8,OutofHours,OutofHours,,,
01/11/2013,Party,LS25 7,OutofHours,OutofHours,,,
01/11/2013,Party,LS6 1,OutofHours,OutofHours,,,
01/11/2013,Party,LS6 1,OutofHours,OutofHours,,,
01/11/2013,TV,LS11 5,OutofHours,OutofHours,,,
02/11/2013,Alarm,LS6 1,OutofHours,OutofHours,,,
02/11/2013,Alarm,LS6 4,OutofHours,OutofHours,,,
02/11/2013,Alarm,LS8 5,OutofHours,OutofHours,,,
02/11/2013,Alarm,LS8 5,OutofHours,OutofHours,,,
02/11/2013,Other,LS16 5,OutofHours,OutofHours,,,
02/11/2013,Other,LS16 5,OutofHours,OutofHours,,,
02/11/2013,Barking Dog,LS11 5,OutofHours,OutofHours,,,
02/11/2013,Other,LS16 6,OutofHours,OutofHours,,,
02/11/2013,Other,LS23 6,OutofHours,OutofHours,,,
02/11/2013,Music,LS1 5,OutofHours,OutofHours,,,
02/11/2013,Music,LS10 4,OutofHours,OutofHours,,,
02/11/2013,Music,LS12 5,OutofHours,OutofHours,,,
02/11/2013,Music,LS16 5,OutofHours,OutofHours,,,
02/11/2013,Music,LS16 6,OutofHours,OutofHours,,,
02/11/2013,Music,LS18 4,OutofHours,OutofHours,,,
02/11/2013,Music,LS25 1,OutofHours,OutofHours,,,
02/11/2013,Music,LS26 0,OutofHours,OutofHours,,,
02/11/2013,Music,LS26 9,OutofHours,OutofHours,,,
02/11/2013,Music,LS4 2,OutofHours,OutofHours,,,
02/11/2013,Music,LS4 2,OutofHours,OutofHours,,,
02/11/2013,Music,LS4 2,OutofHours,OutofHours,,,
02/11/2013,Music,LS4 2,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 2,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 2,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
02/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
02/11/2013,Music,LS8 5,OutofHours,OutofHours,,,
02/11/2013,Music,LS9 6,OutofHours,OutofHours,,,
02/11/2013,Music,LS9 7,OutofHours,OutofHours,,,
02/11/2013,Music,LS9 7,OutofHours,OutofHours,,,
02/11/2013,Music,LS9 9,OutofHours,OutofHours,,,
02/11/2013,Music,WF3 1,OutofHours,OutofHours,,,
02/11/2013,Music,WF3 1,OutofHours,OutofHours,,,
02/11/2013,Music,,OutofHours,OutofHours,,,
02/11/2013,Party,LS2 9,OutofHours,OutofHours,,,
02/11/2013,Party,LS29 7,OutofHours,OutofHours,,,
02/11/2013,Party,LS5 3,OutofHours,OutofHours,,,
02/11/2013,Party,LS6 1,OutofHours,OutofHours,,,
02/11/2013,Party,LS6 1,OutofHours,OutofHours,,,
02/11/2013,Party,LS6 1,OutofHours,OutofHours,,,
02/11/2013,Party,LS6 2,OutofHours,OutofHours,,,
02/11/2013,Party,LS6 3,OutofHours,OutofHours,,,
02/11/2013,TV,LS11 5,OutofHours,OutofHours,,,
03/11/2013,Alarm,LS2 7,OutofHours,OutofHours,,,
03/11/2013,Alarm,LS8 1,OutofHours,OutofHours,,,
03/11/2013,DIY,LS10 4,OutofHours,OutofHours,,,
03/11/2013,Other,LS6 1,OutofHours,OutofHours,,,
03/11/2013,Other,LS9 6,OutofHours,OutofHours,,,
03/11/2013,Music,LS10 4,OutofHours,OutofHours,,,
03/11/2013,Music,LS10 4,OutofHours,OutofHours,,,
03/11/2013,Music,LS11 5,OutofHours,OutofHours,,,
03/11/2013,Music,LS12 5,OutofHours,OutofHours,,,
03/11/2013,Music,LS13 4,OutofHours,OutofHours,,,
03/11/2013,Music,LS14 1,OutofHours,OutofHours,,,
03/11/2013,Music,LS14 1,OutofHours,OutofHours,,,
03/11/2013,Music,LS14 6,OutofHours,OutofHours,,,
03/11/2013,Music,LS2 7,OutofHours,OutofHours,,,
03/11/2013,Music,LS2 7,OutofHours,OutofHours,,,
03/11/2013,Music,LS26 8,OutofHours,OutofHours,,,
03/11/2013,Music,LS28 9,OutofHours,OutofHours,,,
03/11/2013,Music,LS4 2,OutofHours,OutofHours,,,
03/11/2013,Music,LS4 2,OutofHours,OutofHours,,,
03/11/2013,Music,LS4 2,OutofHours,OutofHours,,,
03/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
03/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
03/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
03/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
03/11/2013,Music,LS7 3,OutofHours,OutofHours,,,
03/11/2013,Music,LS8 3,OutofHours,OutofHours,,,
03/11/2013,Music,WF3 1,OutofHours,OutofHours,,,
03/11/2013,Party,LS14 6,OutofHours,OutofHours,,,
03/11/2013,Party,LS14 6,OutofHours,OutofHours,,,
03/11/2013,Party,LS4 2,OutofHours,OutofHours,,,
03/11/2013,Party,LS6 3,OutofHours,OutofHours,,,
03/11/2013,Party,LS8 5,OutofHours,OutofHours,,,
03/11/2013,Other,LS2 7,OutofHours,OutofHours,,,
03/11/2013,Other,LS2 7,OutofHours,OutofHours,,,
03/11/2013,Other,LS7 3,OutofHours,OutofHours,,,
03/11/2013,TV,LS7 1,OutofHours,OutofHours,,,
04/11/2013,Music,LS11 6,OutofHours,OutofHours,,,
04/11/2013,Music,LS12 1,OutofHours,OutofHours,,,
04/11/2013,Music,LS13 4,OutofHours,OutofHours,,,
04/11/2013,Music,LS8 1,OutofHours,OutofHours,,,
04/11/2013,Music,LS8 3,OutofHours,OutofHours,,,
04/11/2013,Music,LS9 6,OutofHours,OutofHours,,,
04/11/2013,TV,LS16 8,OutofHours,OutofHours,,,
04/11/2013,Other,LS12 3,OutofHours,OutofHours,,,
05/11/2013,Music,LS1 6,OutofHours,OutofHours,,,
05/11/2013,Music,LS10 2,OutofHours,OutofHours,,,
05/11/2013,Music,LS10 4,OutofHours,OutofHours,,,
05/11/2013,Music,LS12 4,OutofHours,OutofHours,,,
05/11/2013,Music,LS18 5,OutofHours,OutofHours,,,
05/11/2013,Music,LS21 2,OutofHours,OutofHours,,,
05/11/2013,Music,LS21 2,OutofHours,OutofHours,,,
05/11/2013,Music,LS27 0,OutofHours,OutofHours,,,
05/11/2013,Music,LS6 2,OutofHours,OutofHours,,,
05/11/2013,Music,LS7 4,OutofHours,OutofHours,,,
05/11/2013,Music,LS8 5,OutofHours,OutofHours,,,
05/11/2013,Music,LS9 6,OutofHours,OutofHours,,,
05/11/2013,Party,LS11 5,OutofHours,OutofHours,,,
05/11/2013,Party,LS14 6,OutofHours,OutofHours,,,
05/11/2013,Party,LS5 3,OutofHours,OutofHours,,,
05/11/2013,TV,LS16 8,OutofHours,OutofHours,,,
05/11/2013,TV,LS6 3,OutofHours,OutofHours,,,
06/11/2013,Alarm,LS17 8,OutofHours,OutofHours,,,
06/11/2013,Other,LS12 1,OutofHours,OutofHours,,,
06/11/2013,Music,LS11 5,OutofHours,OutofHours,,,
06/11/2013,Music,LS27 9,OutofHours,OutofHours,,,
06/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
06/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
06/11/2013,Music,LS6 4,OutofHours,OutofHours,,,
06/11/2013,Music,LS9 0,OutofHours,OutofHours,,,
07/11/2013,Other,LS27 8,OutofHours,OutofHours,,,
07/11/2013,Other,LS16 5,OutofHours,OutofHours,,,
07/11/2013,Music,LS12 2,OutofHours,OutofHours,,,
07/11/2013,Music,LS14 1,OutofHours,OutofHours,,,
07/11/2013,Music,LS14 6,OutofHours,OutofHours,,,
07/11/2013,Music,LS2 7,OutofHours,OutofHours,,,
07/11/2013,Music,LS2 7,OutofHours,OutofHours,,,
07/11/2013,Music,LS2 9,OutofHours,OutofHours,,,
07/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
07/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
07/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
07/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
07/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
07/11/2013,Music,LS6 4,OutofHours,OutofHours,,,
07/11/2013,Music,LS8 1,OutofHours,OutofHours,,,
07/11/2013,Music,LS9 6,OutofHours,OutofHours,,,
07/11/2013,Music,LS9 7,OutofHours,OutofHours,,,
07/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
07/11/2013,Music,LS26 0,OutofHours,OutofHours,,,
07/11/2013,Party,LS6 3,OutofHours,OutofHours,,,
08/11/2013,Alarm,LS17 9,OutofHours,OutofHours,,,
08/11/2013,Barking Dog,LS19 7,OutofHours,OutofHours,,,
08/11/2013,DIY,LS10 1,OutofHours,OutofHours,,,
08/11/2013,Music,LS1 6,OutofHours,OutofHours,,,
08/11/2013,Music,LS12 5,OutofHours,OutofHours,,,
08/11/2013,Music,LS13 4,OutofHours,OutofHours,,,
08/11/2013,Music,LS22 6,OutofHours,OutofHours,,,
08/11/2013,Music,LS3 1,OutofHours,OutofHours,,,
08/11/2013,Music,LS6 2,OutofHours,OutofHours,,,
08/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
08/11/2013,Music,LS8 1,OutofHours,OutofHours,,,
08/11/2013,Music,LS8 5,OutofHours,OutofHours,,,
08/11/2013,Music,LS9 7,OutofHours,OutofHours,,,
08/11/2013,TV,LS16 8,OutofHours,OutofHours,,,
08/11/2013,TV,LS7 1,OutofHours,OutofHours,,,
09/11/2013,Alarm,LS14 1,OutofHours,OutofHours,,,
09/11/2013,Other,LS16 5,OutofHours,OutofHours,,,
09/11/2013,Other,LS16 5,OutofHours,OutofHours,,,
09/11/2013,Other,LS16 5,OutofHours,OutofHours,,,
09/11/2013,Other,LS11 9,OutofHours,OutofHours,,,
09/11/2013,Music,LS1 5,OutofHours,OutofHours,,,
09/11/2013,Music,LS1 6,OutofHours,OutofHours,,,
09/11/2013,Music,LS10 4,OutofHours,OutofHours,,,
09/11/2013,Music,LS11 6,OutofHours,OutofHours,,,
09/11/2013,Music,LS13 1,OutofHours,OutofHours,,,
09/11/2013,Music,LS14 1,OutofHours,OutofHours,,,
09/11/2013,Music,LS14 6,OutofHours,OutofHours,,,
09/11/2013,Music,LS14 6,OutofHours,OutofHours,,,
09/11/2013,Music,LS17 5,OutofHours,OutofHours,,,
09/11/2013,Music,LS17 8,OutofHours,OutofHours,,,
09/11/2013,Music,LS18 4,OutofHours,OutofHours,,,
09/11/2013,Music,LS19 7,OutofHours,OutofHours,,,
09/11/2013,Music,LS27 9,OutofHours,OutofHours,,,
09/11/2013,Music,LS5 3,OutofHours,OutofHours,,,
09/11/2013,Music,LS5 3,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 3,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 4,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 4,OutofHours,OutofHours,,,
09/11/2013,Music,LS7 2,OutofHours,OutofHours,,,
09/11/2013,Music,LS8 3,OutofHours,OutofHours,,,
09/11/2013,Music,LS8 3,OutofHours,OutofHours,,,
09/11/2013,Music,LS9 7,OutofHours,OutofHours,,,
09/11/2013,Music,LS2 9,OutofHours,OutofHours,,,
09/11/2013,Music,LS2 7,OutofHours,OutofHours,,,
09/11/2013,Music,LS6 1,OutofHours,OutofHours,,,
09/11/2013,Party,LS12 1,OutofHours,OutofHours,,,
09/11/2013,Party,LS28 9,OutofHours,OutofHours,,,
09/11/2013,Party,LS4 2,OutofHours,OutofHours,,,
09/11/2013,Party,LS4 2,OutofHours,OutofHours,,,
09/11/2013,Party,LS5 3,OutofHours,OutofHours,,,
09/11/2013,Party,LS9 8,OutofHours,OutofHours,,,
10/11/2013,Alarm,LS6 3,OutofHours,OutofHours,,,
10/11/2013,DIY,LS26 0,OutofHours,OutofHours,,,
10/11/2013,Other,LS10 3,OutofHours,OutofHours,,,
10/11/2013,Other,LS11 0,OutofHours,OutofHours,,,
10/11/2013,Other,LS12 2,OutofHours,OutofHours,,,
10/11/2013,Other,LS26 8,OutofHours,OutofHours,,,
10/11/2013,Music,LS10 4,OutofHours,OutofHours,,,
10/11/2013,Music,LS12 1,OutofHours,OutofHours,,,
10/11/2013,Music,LS12 1,OutofHours,OutofHours,,,
10/11/2013,Music,LS27 8,OutofHours,OutofHours,,,
